"sender","requestkey","data","code","result","creationtime"
k:df9e189b02fe9f34d39a2e03be50f863c4e9c59286925a98e507d4a49a7f85ed,A84ba_0puxOkhnITjh6gXhAzJsomV671fnWbR6tmvnA,"{""user-ks"": {""keys"": [""df9e189b02fe9f34d39a2e03be50f863c4e9c59286925a98e507d4a49a7f85ed""], ""pred"": ""keys-all""}, ""token0Amount"": 15000, ""token1Amount"": 121.157709645071, ""token0AmountWithSlippage"": 15150, ""token1AmountWithSlippage"": 119.94613254862}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:df9e189b02fe9f34d39a2e03be50f863c4e9c59286925a98e507d4a49a7f85ed\""\n            \""k:df9e189b02fe9f34d39a2e03be50f863c4e9c59286925a98e507d4a49a7f85ed\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""error"": {""info"": ""kaddex.exchange.swap-exact-in.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount 118.371944099913"", ""callStack"": []}, ""status"": ""failure""}","1749152139"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,t-3UifdRA8q6FRw3KIAV-uhdKiWoEg0dHMvoqLeS5gE,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 79.582544311938, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 78.786718868818}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""error"": {""info"": ""kaddex.exchange.swap-exact-in.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount 78.509765446881"", ""callStack"": []}, ""status"": ""failure""}","1749152261"
k:df9e189b02fe9f34d39a2e03be50f863c4e9c59286925a98e507d4a49a7f85ed,bahIzxCtxtNBR0uBe1s4vVGn5paK-ipDGNhgUkc_7WM,"{""user-ks"": {""keys"": [""df9e189b02fe9f34d39a2e03be50f863c4e9c59286925a98e507d4a49a7f85ed""], ""pred"": ""keys-all""}, ""token0Amount"": 3000, ""token1Amount"": 28.983929451726, ""token0AmountWithSlippage"": 3030, ""token1AmountWithSlippage"": 28.694090157208}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:df9e189b02fe9f34d39a2e03be50f863c4e9c59286925a98e507d4a49a7f85ed\""\n            \""k:df9e189b02fe9f34d39a2e03be50f863c4e9c59286925a98e507d4a49a7f85ed\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 3000}, {""token"": ""coin"", ""amount"": 28.983929451726}], ""status"": ""success""}","1749151616"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,S9KeQ7WX_45-U6Na606GlI5AEa14idH3UQeglePsDiM,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 94.298394446214, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 93.355410501751}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 10000}, {""token"": ""coin"", ""amount"": 94.298394446214}], ""status"": ""success""}","1749151683"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,"8HjJHmhNo0tRHIZ0x1yZM2p4ZwMOsXRSvp9942VkrIk","{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 91.959579940526, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 91.03998414112}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""error"": {""info"": ""kaddex.exchange.swap-exact-in.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount 88.669367660848"", ""callStack"": []}, ""status"": ""failure""}","1749151787"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,_z0FfDm7eMjTFgpl2LTeDVCW4iViLpN5MJHSg7_BQDo,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 90.882907773485, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 89.97407869575}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 10000}, {""token"": ""coin"", ""amount"": 91.959579940526}], ""status"": ""success""}","1749151751"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,-hKexVsZOwgUaIfAYjq6vngkaNrHcayfStgDR-5oGdg,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 91.959579940526, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 91.03998414112}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""error"": {""info"": ""kaddex.exchange.swap-exact-in.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount 88.669367660848"", ""callStack"": []}, ""status"": ""failure""}","1749151799"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,wDN_TngqpN0XkmykXwL490VW9RYfjXQrwtb6CqLANXk,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 88.669367660848, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 87.782673984239}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 10000}, {""token"": ""coin"", ""amount"": 88.669367660848}], ""status"": ""success""}","1749151855"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,Twq_pN39P9BQrdaTri9JudIVED0SXJLBDVDfB1HEpw0,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 88.669367660848, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 87.782673984239}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""error"": {""info"": ""kaddex.exchange.swap-exact-in.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount 85.552714508813"", ""callStack"": []}, ""status"": ""failure""}","1749151878"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,acQMae-wk-E5qI1_FGsww3EyqUwmi4Nma0PvpbsAYyU,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 88.669367660848, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 87.782673984239}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""error"": {""info"": ""kaddex.exchange.swap-exact-in.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount 85.552714508813"", ""callStack"": []}, ""status"": ""failure""}","1749151905"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,Dm3vj3fq44GTVVZPJ0nq0tjFq-JpzX7lgzq-NvEJWz8,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 82.597621599506, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 81.77164538351}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 10000}, {""token"": ""coin"", ""amount"": 84.357240221997}], ""status"": ""success""}","1749152004"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,_FeG4gariNf3xTojbsmB8f9y00PEXf6bssf9nlWU8ck,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 84.357240221997, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 83.513667819777}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""error"": {""info"": ""kaddex.exchange.swap-exact-in.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount 81.463461865815"", ""callStack"": []}, ""status"": ""failure""}","1749152023"
k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78,dBY2_UCiBGVjhp-DvYZtnE0Ctb2Xy9mSzmkfLlUz2YE,"{""a"": 112.393159533271, ""b"": 13167.6831, ""ks"": {""keys"": [""b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78""], ""pred"": ""keys-all""}}","""(kaddex.exchange.swap-exact-in (read-decimal 'a) (read-decimal 'b) [coin free.crankk01] \""k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78\"" \""k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78\"" (read-keyset 'ks))""","{""data"": [{""token"": ""coin"", ""amount"": 112.393159533271}, {""token"": ""free.crankk01"", ""amount"": {""decimal"": ""13168.999999999964""}}], ""status"": ""success""}","1749152147"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,S4V5lwRU_Vq6YZUsN1bpbucK-Vt5R45z2baBaKGVrYA,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 84.357240221997, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 83.513667819777}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 10000}, {""token"": ""coin"", ""amount"": 85.318337116208}], ""status"": ""success""}","1749152055"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,"53e-j0TvyPjcwq5BJGl5dbZ-BO07o9IOwsxxuhxPemM","{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 81.463461865815, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 80.648827247156}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 10000}, {""token"": ""coin"", ""amount"": 82.375570155274}], ""status"": ""success""}","1749152087"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,gieLJfyOWHCB_DUbTbs-Xu2KyKX6n3jtVkH7ZGssP2k,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 81.463461865815, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 80.648827247156}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""error"": {""info"": ""kaddex.exchange.swap-exact-in.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount 79.582544311938"", ""callStack"": []}, ""status"": ""failure""}","1749152126"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,X29vi7s0kyq4HwVEAGiqTHvNx7LfunOZsVIcmyfWegU,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 81.463461865815, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 80.648827247156}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""error"": {""info"": ""kaddex.exchange.swap-exact-in.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount 79.582544311938"", ""callStack"": []}, ""status"": ""failure""}","1749152154"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,_u1McHkBUfjr7t_IXY9gsXsc2_LYCfR8AJxU-bZT26M,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 10000, ""token1Amount"": 79.582544311938, ""token0AmountWithSlippage"": 10100, ""token1AmountWithSlippage"": 78.786718868818}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 10000}, {""token"": ""coin"", ""amount"": 79.582544311938}], ""status"": ""success""}","1749152216"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,jzNgJto-rTsgerKG_GsxoVlalYO0p6vGU5OavvbKEp4,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 47.71599, ""out-amount"": 5999.9}","""(kaddex.exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin free.crankk01] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\""(read-keyset 'keyset)) ""","{""data"": [{""token"": ""coin"", ""amount"": 47.706934177093}, {""token"": ""free.crankk01"", ""amount"": 5999.9}], ""status"": ""success""}","1749152267"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,Kmn42XAEgTlmmtHGhkmIjfF7N2Hs3F10QnJkljTQiVk,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 2000, ""token1Amount"": 15.754009231083, ""token0AmountWithSlippage"": 2020, ""token1AmountWithSlippage"": 15.596469138772}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 2000}, {""token"": ""coin"", ""amount"": 15.754009231083}], ""status"": ""success""}","1749152497"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,XFr5C3oNsRzQiL6-3BV_DfoM6mwRQKkewryE7JdUekc,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 1000, ""token1Amount"": 7.836924744408, ""token0AmountWithSlippage"": 1010, ""token1AmountWithSlippage"": 7.758555496963}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 1000}, {""token"": ""coin"", ""amount"": 7.836924744408}], ""status"": ""success""}","1749152557"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,xSFpoLxq_rvJPQmgip15EX5t0hGChmhDzKUNijVmFXU,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 20.02, ""out-amount"": 2530.13116}","""(kaddex.exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin free.crankk01] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\""(read-keyset 'keyset)) ""","{""data"": [{""token"": ""coin"", ""amount"": 19.999999960853}, {""token"": ""free.crankk01"", ""amount"": 2530.13116}], ""status"": ""success""}","1749152603"
